"type";"nano"
"SHM";2448000
"SHM";2546000
"SHM";2978000
"SHM";2886000
"SHM";3785000
"SHM";2597000
"SHM";2765000
"SHM";4428000
"SHM";3119000
"SHM";10495000
"SHM";2818000
"SHM";3225000
"SHM";2825000
"SHM";2724000
"SHM";6750000
"SHM";2550000
"SHM";3061000
"SHM";2610000
"SHM";2684000
"SHM";2902000
"SHM";2817000
"SHM";3038000
"SHM";2687000
"SHM";2518000
"SHM";2719000
"SHM";2591000
"SHM";3130000
"SHM";3246000
"SHM";4846000
"SHM";2514000
"SHM";2688000
"SHM";2655000
"SHM";3861000
"SHM";2567000
"SHM";2892000
"SHM";3073000
"SHM";2593000
"SHM";2930000
"SHM";2877000
"SHM";2685000
"SHM";3345000
"SHM";2492000
"SHM";3921000
"SHM";2886000
"SHM";2680000
"SHM";2564000
"SHM";2523000
"SHM";2744000
"SHM";2990000
"SHM";2533000
"SHM";3730000
"SHM";3199000
"SHM";2589000
"SHM";2587000
"SHM";7310000
"SHM";2437000
"SHM";2644000
"SHM";2569000
"SHM";2460000
"SHM";2620000
"SHM";2727000
"SHM";3825000
"SHM";4877000
"SHM";2559000
"SHM";3817000
"SHM";2566000
"SHM";2574000
"SHM";3917000
"SHM";2550000
"SHM";3081000
"SHM";2875000
"SHM";2691000
"SHM";2792000
"SHM";3186000
"SHM";2506000
"SHM";2528000
"SHM";3740000
"SHM";4600000
"SHM";2691000
"SHM";3495000
"SHM";2746000
"SHM";2582000
"SHM";3857000
"SHM";2486000
"SHM";2521000
"SHM";4725000
"SHM";2863000
"SHM";2972000
"SHM";2883000
"SHM";2739000
"SHM";2612000
"SHM";2613000
"SHM";2590000
"SHM";3056000
"SHM";2680000
"SHM";2447000
"SHM";3143000
"SHM";2555000
"SHM";4402000
"SHM";2653000
"SHM";2596000
"SHM";2669000
"SHM";2648000
"SHM";2546000
"SHM";2638000
"SHM";5464000
"SHM";3101000
"SHM";2531000
"SHM";2633000
"SHM";2686000
"SHM";2872000
"SHM";2544000
"SHM";2837000
"SHM";3093000
"SHM";2728000
"SHM";2496000
"SHM";2580000
"SHM";2746000
"SHM";2798000
"SHM";2943000
"SHM";2704000
"SHM";2735000
"SHM";2487000
"SHM";2768000
"SHM";2858000
"SHM";2515000
"SHM";2785000
"SHM";2435000
"SHM";3217000
"SHM";4445000
"SHM";2621000
"SHM";2544000
"SHM";6788000
"SHM";2422000
"SHM";2996000
"SHM";3107000
"SHM";3433000
"SHM";2479000
"SHM";2783000
"SHM";3772000
"SHM";3081000
"SHM";3082000
"SHM";2795000
"SHM";2837000
"SHM";2882000
"SHM";2926000
"SHM";3112000
"SHM";2599000
"SHM";2731000
"SHM";3018000
"SHM";3504000
"SHM";3092000
"SHM";3092000
"SHM";2739000
"SHM";2976000
"SHM";2547000
"SHM";2718000
"SHM";3412000
"SHM";6343000
"SHM";3292000
"SHM";8717000
"SHM";2521000
"SHM";3995000
"SHM";4087000
"SHM";3066000
"SHM";7637000
"SHM";2554000
"SHM";2530000
"SHM";2563000
"SHM";3952000
"SHM";3529000
"SHM";3191000
"SHM";3090000
"SHM";2667000
"SHM";2744000
"SHM";2524000
"SHM";2606000
"SHM";7038000
"SHM";7498000
"SHM";2697000
"SHM";4644000
"SHM";3307000
"SHM";2720000
"SHM";3321000
"SHM";2603000
"SHM";3531000
"SHM";2546000
"SHM";2524000
"SHM";5330000
"SHM";2817000
"SHM";2571000
"SHM";2526000
"SHM";3362000
"SHM";2951000
"SHM";2738000
"SHM";3264000
"SHM";2644000
"SHM";2467000
"SHM";2624000
"SHM";2602000
"SHM";2974000
"SHM";3305000
"SHM";2756000
"SHM";2812000
"SHM";2582000
"SHM";3132000
"SHM";2729000
"SHM";2854000
"SHM";2623000
"SHM";2900000
"SHM";2526000
"SHM";4089000
"SHM";2852000
"SHM";2729000
"SHM";2744000
"SHM";2767000
"SHM";3305000
"SHM";6068000
"SHM";6835000
"SHM";3522000
"SHM";3039000
"SHM";3725000
"SHM";2849000
"SHM";2753000
"SHM";2462000
"SHM";2544000
"SHM";2615000
"SHM";3753000
"SHM";3839000
"SHM";2756000
"SHM";2702000
"SHM";2416000
"SHM";2973000
"SHM";2520000
"SHM";3396000
"SHM";3040000
"SHM";2610000
"SHM";2681000
"SHM";2764000
"SHM";3546000
"SHM";3300000
"SHM";3195000
"SHM";2658000
"SHM";3559000
"SHM";2545000
"SHM";5651000
"SHM";2907000
"SHM";2626000
"SHM";2518000
"SHM";2817000
"SHM";2643000
"SHM";2800000
"SHM";2663000
"SHM";2574000
"SHM";3781000
"SHM";2820000
"SHM";5404000
"SHM";3230000
"SHM";2530000
"SHM";2574000
"SHM";2589000
"SHM";8102000
"SHM";4263000
"SHM";4067000
"SHM";2464000
"SHM";4096000
"SHM";2943000
"SHM";2698000
"SHM";2519000
"SHM";3477000
"SHM";2728000
"SHM";2562000
"SHM";3702000
"SHM";2468000
"SHM";3149000
"SHM";2559000
"SHM";2717000
"SHM";2897000
"SHM";2685000
"SHM";2616000
"SHM";2786000
"SHM";2568000
"SHM";2531000
"SHM";2759000
"SHM";6012000
"SHM";3788000
"SHM";2525000
"SHM";2614000
"SHM";2803000
"SHM";2750000
"SHM";2611000
"SHM";3218000
"SHM";2967000
"SHM";2857000
"SHM";2629000
"SHM";2700000
"SHM";2635000
"SHM";4320000
"SHM";3314000
"SHM";2556000
"SHM";3529000
"SHM";3106000
"SHM";2670000
"SHM";2578000
"SHM";2516000
"SHM";2754000
"SHM";3086000
"SHM";2564000
"SHM";2607000
"SHM";2582000
"SHM";3298000
"SHM";4813000
"SHM";2842000
"SHM";2580000
"SHM";2642000
"SHM";3042000
"SHM";2850000
"SHM";5518000
"SHM";2608000
"SHM";3643000
"SHM";3323000
"SHM";2507000
"SHM";4667000
"SHM";2880000
"SHM";2844000
"SHM";3194000
"SHM";2676000
"SHM";2632000
"SHM";2783000
"SHM";4201000
"SHM";2444000
"SHM";2605000
"SHM";2780000
"SHM";2843000
"SHM";3470000
"SHM";2449000
"SHM";2494000
"SHM";2644000
"SHM";3112000
"SHM";2617000
"SHM";2480000
"SHM";8487000
"SHM";2793000
"SHM";2981000
"SHM";2786000
"SHM";9222000
"SHM";2971000
"SHM";3215000
"SHM";3303000
"SHM";3023000
"SHM";3029000
"SHM";2457000
"SHM";2519000
"SHM";2459000
"SHM";4253000
"SHM";2441000
"SHM";2530000
"SHM";5371000
"SHM";2851000
"SHM";2657000
"SHM";2856000
"SHM";2612000
"SHM";2715000
"SHM";2470000
"SHM";2591000
"SHM";2774000
"SHM";5566000
"SHM";5499000
"SHM";2678000
"SHM";2787000
"SHM";2465000
"SHM";3367000
"SHM";2586000
"SHM";3875000
"SHM";4088000
"SHM";3628000
"SHM";3663000
"SHM";3151000
"SHM";2647000
"SHM";3049000
"SHM";4447000
"SHM";3883000
"SHM";2653000
"SHM";2863000
"SHM";2984000
"SHM";2884000
"SHM";2548000
"SHM";2592000
"SHM";2936000
"SHM";2454000
"SHM";3055000
"SHM";2754000
"SHM";2479000
"SHM";2740000
"SHM";2666000
"SHM";2840000
"SHM";3124000
"SHM";2682000
"SHM";3693000
"SHM";3796000
"SHM";2796000
"SHM";3523000
"SHM";3078000
"SHM";3645000
"SHM";2560000
"SHM";3973000
"SHM";2495000
"SHM";4968000
"SHM";2619000
"SHM";2500000
"SHM";5518000
"SHM";2608000
"SHM";2857000
"SHM";2955000
"SHM";2852000
"SHM";3058000
"SHM";2788000
"SHM";2846000
"SHM";2714000
"SHM";2999000
"SHM";2841000
"SHM";3284000
"SHM";2645000
"SHM";3249000
"SHM";2728000
"SHM";2608000
"SHM";6060000
"SHM";2479000
"SHM";3639000
"SHM";3273000
"SHM";6104000
"SHM";3026000
"SHM";2766000
"SHM";2414000
"SHM";2587000
"SHM";2850000
"SHM";2826000
"SHM";2775000
"SHM";3374000
"SHM";2830000
"SHM";2807000
"SHM";2700000
"SHM";2524000
"SHM";2924000
"SHM";5089000
"SHM";2878000
"SHM";2699000
"SHM";2601000
"SHM";3094000
"SHM";2616000
"SHM";4131000
"SHM";2991000
"SHM";2924000
"SHM";2914000
"SHM";2471000
"SHM";2743000
"SHM";3073000
"SHM";2491000
"SHM";2671000
"SHM";5141000
"SHM";3322000
"SHM";5465000
"SHM";2969000
"SHM";2879000
"SHM";4435000
"SHM";2576000
"SHM";3116000
"SHM";2876000
"SHM";2529000
"SHM";2562000
"SHM";9007000
"SHM";2672000
"SHM";2737000
"SHM";2576000
"SHM";3108000
"SHM";2474000
"SHM";2550000
"SHM";2681000
"SHM";2512000
"SHM";2895000
"SHM";3503000
"SHM";2923000
"SHM";2606000
"SHM";3366000
"SHM";3652000
"SHM";2696000
"SHM";2635000
"SHM";3563000
"SHM";2812000
"SHM";2463000
"SHM";3085000
"SHM";2680000
"SHM";2766000
"SHM";2682000
"SHM";2621000
"SHM";2598000
"SHM";2532000
"SHM";2602000
"SHM";3921000
"SHM";2628000
"SHM";2583000
"SHM";2650000
"SHM";2574000
"SHM";3499000
"SHM";2778000
"SHM";2510000
"SHM";2727000
"SHM";2546000
"SHM";2620000
"SHM";2529000
"SHM";3777000
"SHM";3861000
"SHM";2549000
"SHM";2521000
"SHM";9846000
"SHM";3720000
"SHM";7637000
"SHM";2853000
"SHM";2817000
"SHM";3598000
"SHM";2500000
"SHM";2938000
"SHM";3980000
"SHM";2506000
"SHM";2616000
"SHM";2580000
"SHM";6537000
"SHM";2625000
"SHM";2655000
"SHM";3298000
"SHM";3230000
"SHM";3900000
"SHM";3452000
"SHM";4156000
"SHM";3814000
"SHM";2612000
"SHM";3701000
"SHM";3097000
"SHM";3347000
"SHM";2993000
"SHM";4828000
"SHM";3018000
"SHM";2934000
"SHM";2633000
"SHM";2783000
"SHM";4924000
"SHM";2882000
"SHM";2550000
"SHM";2993000
"SHM";4834000
"SHM";2795000
"SHM";2884000
"SHM";3329000
"SHM";2588000
"SHM";6791000
"SHM";2406000
"SHM";3034000
"SHM";3280000
"SHM";4931000
"SHM";4594000
"SHM";2621000
"SHM";3501000
"SHM";4096000
"SHM";2593000
"SHM";3699000
"SHM";2973000
"SHM";4657000
"SHM";2799000
"SHM";2669000
"SHM";2809000
"SHM";3736000
"SHM";2849000
"SHM";2547000
"SHM";2588000
"SHM";2723000
"SHM";3736000
"SHM";4935000
"SHM";3109000
"SHM";3467000
"SHM";2735000
"SHM";2558000
"SHM";2681000
"SHM";2672000
"SHM";2564000
"SHM";2705000
"SHM";4840000
"SHM";2639000
"SHM";2542000
"SHM";3219000
"SHM";2507000
"SHM";7418000
"SHM";2591000
"SHM";4015000
"SHM";2900000
"SHM";3185000
"SHM";2794000
"SHM";2619000
"SHM";4760000
"SHM";2962000
"SHM";2888000
"SHM";2806000
"SHM";4497000
"SHM";3126000
"SHM";2802000
"SHM";2807000
"SHM";3019000
"SHM";2736000
"SHM";2522000
"SHM";2617000
"SHM";2475000
"SHM";3852000
"SHM";2586000
"SHM";2605000
"SHM";4566000
"SHM";3758000
"SHM";2588000
"SHM";2641000
"SHM";3058000
"SHM";2766000
"SHM";2745000
"SHM";2606000
"SHM";2916000
"SHM";4739000
"SHM";4488000
"SHM";2787000
"SHM";2783000
"SHM";2668000
"SHM";2522000
"SHM";2612000
"SHM";3145000
"SHM";2954000
"SHM";7318000
"SHM";2649000
"SHM";2763000
"SHM";3297000
"SHM";2815000
"SHM";2996000
"SHM";3705000
"SHM";2521000
"SHM";4853000
"SHM";2541000
"SHM";2811000
"SHM";2941000
"SHM";3518000
"SHM";2813000
"SHM";2505000
"SHM";3070000
"SHM";4750000
"SHM";2767000
"SHM";2482000
"SHM";2523000
"SHM";2891000
"SHM";2508000
"SHM";3082000
"SHM";2841000
"SHM";2791000
"SHM";3153000
"SHM";5819000
"SHM";2801000
"SHM";3111000
"SHM";2924000
"SHM";2528000
"SHM";2506000
"SHM";3524000
"SHM";4216000
"SHM";3577000
"SHM";3591000
"SHM";3396000
"SHM";2717000
"SHM";2745000
"SHM";2971000
"SHM";3380000
"SHM";2594000
"SHM";2600000
"SHM";2533000
"SHM";3527000
"SHM";2808000
"SHM";3168000
"SHM";2571000
"SHM";2534000
"SHM";2909000
"SHM";6199000
"SHM";5255000
"SHM";3798000
"SHM";2627000
"SHM";3295000
"SHM";2466000
"SHM";2773000
"SHM";2614000
"SHM";3289000
"SHM";4882000
"SHM";2541000
"SHM";2560000
"SHM";3548000
"SHM";2453000
"SHM";3226000
"SHM";2607000
"SHM";2629000
"SHM";2482000
"SHM";3493000
"SHM";3023000
"SHM";2650000
"SHM";3243000
"SHM";2554000
"SHM";3341000
"SHM";3031000
"SHM";9398000
"SHM";3025000
"SHM";3439000
"SHM";2819000
"SHM";2473000
"SHM";2776000
"SHM";2618000
"SHM";2552000
"SHM";2908000
"SHM";2663000
"SHM";2722000
"SHM";4042000
"SHM";2637000
"SHM";4616000
"SHM";2481000
"SHM";2883000
"SHM";2576000
"SHM";2821000
"SHM";3048000
"SHM";2764000
"SHM";2694000
"SHM";3105000
"SHM";2945000
"SHM";2663000
"SHM";2910000
"SHM";6770000
"SHM";2538000
"SHM";2485000
"SHM";2708000
"SHM";2456000
"SHM";3746000
"SHM";2558000
"SHM";3028000
"SHM";3142000
"SHM";2454000
"SHM";2611000
"SHM";2555000
"SHM";2637000
"SHM";6841000
"SHM";2990000
"SHM";5762000
"SHM";2601000
"SHM";2796000
"SHM";3195000
"SHM";2872000
"SHM";2747000
"SHM";6517000
"SHM";2652000
"SHM";3005000
"SHM";2451000
"SHM";4122000
"SHM";2852000
"SHM";2449000
"SHM";2503000
"SHM";4953000
"SHM";2656000
"SHM";3510000
"SHM";2728000
"SHM";2636000
"SHM";2501000
"SHM";2544000
"SHM";2775000
"SHM";3102000
"SHM";2493000
"SHM";2455000
"SHM";2587000
"SHM";2493000
"SHM";5196000
"SHM";2625000
"SHM";3174000
"SHM";2892000
"SHM";3012000
"SHM";3679000
"SHM";2599000
"SHM";3292000
"SHM";3573000
"SHM";2658000
"SHM";3882000
"SHM";4244000
"SHM";2856000
"SHM";2605000
"SHM";2934000
"SHM";3024000
"SHM";2973000
"SHM";2478000
"SHM";4448000
"SHM";2723000
"SHM";5053000
"SHM";2865000
"SHM";2720000
"SHM";2491000
"SHM";2936000
"SHM";3649000
"SHM";2534000
"SHM";2813000
"SHM";2594000
"SHM";2923000
"SHM";2704000
"SHM";2603000
"SHM";2589000
"SHM";3018000
"SHM";3006000
"SHM";2651000
"SHM";4795000
"SHM";4577000
"SHM";3394000
"SHM";2824000
"SHM";4172000
"SHM";2552000
"SHM";8173000
"SHM";2499000
"SHM";2998000
"SHM";2938000
"SHM";3189000
"SHM";4757000
"SHM";3158000
"SHM";2505000
"SHM";3091000
"SHM";2717000
"SHM";3711000
"SHM";2744000
"SHM";2765000
"SHM";2755000
"SHM";2645000
"SHM";3350000
"SHM";5457000
"SHM";3329000
"SHM";5914000
"SHM";2822000
"SHM";2519000
"SHM";2996000
"SHM";2697000
"SHM";2977000
"SHM";3097000
"SHM";2798000
"SHM";2533000
"SHM";2513000
"SHM";2998000
"SHM";2768000
"SHM";3421000
"SHM";3115000
"SHM";2780000
"SHM";3076000
"SHM";2600000
"SHM";2615000
"SHM";3784000
"SHM";3130000
"SHM";2479000
"SHM";5785000
"SHM";5045000
"SHM";2614000
"SHM";2852000
"SHM";2889000
"SHM";2631000
"SHM";3143000
"SHM";6424000
"SHM";2989000
"SHM";2522000
"SHM";2584000
"SHM";2990000
"SHM";3964000
"SHM";3070000
"SHM";2471000
"SHM";2674000
"SHM";2841000
"SHM";2524000
"SHM";6306000
"SHM";2675000
"SHM";2469000
"SHM";3520000
"SHM";3554000
"SHM";2585000
"SHM";2738000
"SHM";2760000
"SHM";2506000
"SHM";3184000
"SHM";2596000
"SHM";2692000
"SHM";2706000
"SHM";2549000
"SHM";3142000
"SHM";8954000
"SHM";2495000
"SHM";2498000
"SHM";2468000
"SHM";2513000
"SHM";2849000
"SHM";2477000
"SHM";4467000
"SHM";3528000
"SHM";3757000
"SHM";5312000
"SHM";2693000
"SHM";2618000
"SHM";3519000
"SHM";2668000
"SHM";2919000
"SHM";3577000
"SHM";2940000
"SHM";2530000
"SHM";2586000
"SHM";2806000
"SHM";2596000
"SHM";2517000
"SHM";3344000
"SHM";2890000
"SHM";2534000
"SHM";5529000
"SHM";4190000
"SHM";4667000
"SHM";6220000
"SHM";3097000
"SHM";3699000
"SHM";2878000
"SHM";3632000
"SHM";5711000
"SHM";2739000
"SHM";2933000
"SHM";2828000
"SHM";2923000
"SHM";4802000
"SHM";3632000
"SHM";2662000
"SHM";6942000
"SHM";2849000
"SHM";3837000
"SHM";2480000
"SHM";2664000
"SHM";2584000
"SHM";2923000
"SHM";3358000
"SHM";3077000
"SHM";2691000
"SHM";2980000
"SHM";4293000
"SHM";2843000
"SHM";3868000
"SHM";2944000
"SHM";2738000
"SHM";3140000
"SHM";2726000
"SHM";2728000
"SHM";3133000
"SHM";2510000
"SHM";4803000
"SHM";2635000
"SHM";2720000
"SHM";2690000
"SHM";2593000
"SHM";3699000
"SHM";2733000
"SHM";2590000
"SHM";2486000
"SHM";4544000
"SHM";2612000
"SHM";2733000
"SHM";2607000
"SHM";2720000
"SHM";2857000
"SHM";2845000
"SHM";2667000
"SHM";2831000
"SHM";2963000
"SHM";2816000
"SHM";4903000
"SHM";2872000
"SHM";3648000
"SHM";2617000
"SHM";2661000
"SHM";2691000
"SHM";3244000
"SHM";3474000
"SHM";2704000
"SHM";8075000
"SHM";3516000
"SHM";5197000
"SHM";3026000
"SHM";2905000
"SHM";2597000
"SHM";6855000
"SHM";2812000
"SHM";2651000
"SHM";3180000
"SHM";7473000
"SHM";2553000
"SHM";3114000
"SHM";5475000
"SHM";2915000
"SHM";3447000
"SHM";2478000
"SHM";3528000
"SHM";2894000
"SHM";2814000
"SHM";3081000
"SHM";3255000
"SHM";2507000
"SHM";2634000
"SHM";2908000
"SHM";2450000
"SHM";3302000
"SHM";4918000
"SHM";3131000
"SHM";3367000
"SHM";2885000
"SHM";2764000
"SHM";3049000
"SHM";13217000
"SHM";3073000
"SHM";2674000
"SHM";4281000
"SHM";2517000
"SHM";2542000
"SHM";2525000
"SHM";2502000
"SHM";3405000
"SHM";2641000
"SHM";4169000
"SHM";2988000
"SHM";2941000
"SHM";2589000
"SHM";2744000
"SHM";3220000
"SHM";4332000
"SHM";2732000
"SHM";2595000
"SHM";2589000
"SHM";2479000
"SHM";3978000
"SHM";2936000
"SHM";4095000
"SHM";3397000
"SHM";2753000
"SHM";2637000
"SHM";2576000
"SHM";2606000
"SHM";2846000
"SHM";3184000
"SHM";3229000
"SHM";2727000
"SHM";3041000
"SHM";4533000
"SHM";2461000
"SHM";2834000
"SHM";3259000
"SHM";3315000
"SHM";4733000
"SHM";3935000
"SHM";2905000
"SHM";3739000
"SHM";3111000
"SHM";3183000
"SHM";5055000
"SHM";2546000
"SHM";2905000
"SHM";2622000
"SHM";2738000
"SHM";2742000
"SHM";3003000
"SHM";2532000
"SHM";2911000
"SHM";2606000
"SHM";6882000
"SHM";2625000
"SHM";3128000
"SHM";4157000
"SHM";4080000
"SHM";2919000
"SHM";2864000
"SHM";2573000
"SHM";3251000
"SHM";2860000
"SHM";3368000
"SHM";2751000
"SHM";4330000
"SHM";5229000
"SHM";2820000
"SHM";2995000
"SHM";2674000
"SHM";2452000
"SHM";2836000
"SHM";5645000
"SHM";2692000
"SHM";4474000
"SHM";6134000
"SHM";2814000
"SHM";2948000
"SHM";3534000
"SHM";2554000
"SHM";2743000
"SHM";3032000
"SHM";2931000
"SHM";3138000
"SHM";5220000
"SHM";2701000
"SHM";2618000
"SHM";2539000
"SHM";2901000
"SHM";2497000
"SHM";2619000
"SHM";2647000
"SHM";2558000
"SHM";2663000
"SHM";3293000
"SHM";2602000
"SHM";3184000
"SHM";2574000
"SHM";2641000
"SHM";3795000
"SHM";4652000
"SHM";2736000
"SHM";2699000
"SHM";3608000
"SHM";3944000
"SHM";3439000
"SHM";2500000
"SHM";3116000
"SHM";2641000
"SHM";3009000
"SHM";7066000
"SHM";2546000
"SHM";2641000
"SHM";2797000
"SHM";3245000
"SHM";3240000
"SHM";2955000
"SHM";2545000
"SHM";4127000
"SHM";3047000
"SHM";2579000
"SHM";3780000
"SHM";3409000
"SHM";4960000
"SHM";4662000
"SHM";2587000
"SHM";2851000
"SHM";3291000
"SHM";2615000
"SHM";2708000
"SHM";3944000
"SHM";2675000
"SHM";2916000
"SHM";2563000
"SHM";2674000
"SHM";2590000
"SHM";2600000
"SHM";2499000
"SHM";3192000
"SHM";3772000
"SHM";2621000
"SHM";2541000
"SHM";2479000
"SHM";3571000
"SHM";2556000
"SHM";2781000
"SHM";2795000
"SHM";2509000
"SHM";2602000
"SHM";2754000
"SHM";2573000
"SHM";3346000
"SHM";2475000
"SHM";2616000
"SHM";2591000
"SHM";2636000
"SHM";5408000
"SHM";2847000
"SHM";3531000
"SHM";3292000
"SHM";2922000
"SHM";7198000
"SHM";2723000
"SHM";3489000
"SHM";2599000
"SHM";7712000
"SHM";2827000
"SHM";2780000
"SHM";3503000
"SHM";2660000
"SHM";5928000
"SHM";2607000
"SHM";2787000
"SHM";3510000
"SHM";3091000
"SHM";3402000
"SHM";2654000
"SHM";2522000
"SHM";2704000
"SHM";2653000
"SHM";2513000
"SHM";4701000
"SHM";3559000
"SHM";2563000
"SHM";2516000
"SHM";7284000
"SHM";2491000
"SHM";7070000
"SHM";3236000
"SHM";2904000
"SHM";2727000
"SHM";3017000
"SHM";2895000
"SHM";2849000
"SHM";3427000
"SHM";3024000
"SHM";3129000
"SHM";2710000
"SHM";5439000
"SHM";2992000
"SHM";2446000
"SHM";2507000
"SHM";2732000
"SHM";2783000
"SHM";2700000
"SHM";3550000
"SHM";3195000
"SHM";3198000
"SHM";3091000
"SHM";3980000
"SHM";2544000
"SHM";2499000
"SHM";6689000
"SHM";2943000
"SHM";3086000
"SHM";2486000
"SHM";2581000
"SHM";3545000
"SHM";2871000
"SHM";3202000
"SHM";4117000
"SHM";2947000
"SHM";2582000
"SHM";4397000
"SHM";2615000
"SHM";2567000
"SHM";2969000
"SHM";3316000
"SHM";2952000
"SHM";2608000
"SHM";3142000
"SHM";2573000
"SHM";3029000
"SHM";2849000
"SHM";2841000
"SHM";2772000
"SHM";3282000
"SHM";2570000
"SHM";2739000
"SHM";2562000
"SHM";3026000
"SHM";3056000
"SHM";4720000
"SHM";2761000
"SHM";2753000
"SHM";2707000
"SHM";3002000
"SHM";2594000
"SHM";3524000
"SHM";2623000
"SHM";2639000
"SHM";2719000
"SHM";2567000
"SHM";3779000
"SHM";6187000
"SHM";3177000
"SHM";2620000
"SHM";4202000
"SHM";2482000
"SHM";2923000
"SHM";2590000
"SHM";3526000
"SHM";2496000
"SHM";2479000
"SHM";9464000
"SHM";2596000
"SHM";2469000
"SHM";2469000
"SHM";2489000
"SHM";2567000
"SHM";2915000
"SHM";2634000
"SHM";3562000
"SHM";2722000
"SHM";4020000
"SHM";3152000
"SHM";2729000
"SHM";3452000
"SHM";3572000
"SHM";2787000
"SHM";2719000
"SHM";2583000
"SHM";4321000
"SHM";4502000
"SHM";2657000
"SHM";3594000
"SHM";2647000
"SHM";3015000
"SHM";3567000
"SHM";3550000
"SHM";2785000
"SHM";6995000
"SHM";3753000
"SHM";3985000
"SHM";2516000
"SHM";2502000
"SHM";2489000
"SHM";2714000
"SHM";2733000
"SHM";3294000
"SHM";2508000
"SHM";2583000
"SHM";4058000
"SHM";3852000
"SHM";2829000
"SHM";2596000
"SHM";4538000
"SHM";2680000
"SHM";2557000
"SHM";4857000
"SHM";2596000
"SHM";4371000
"SHM";2589000
"SHM";2773000
"SHM";3018000
"SHM";3084000
"SHM";2560000
"SHM";2493000
"SHM";2870000
"SHM";2595000
"SHM";3031000
"SHM";2596000
"SHM";2675000
"SHM";2619000
"SHM";7541000
"SHM";2610000
"SHM";9545000
"SHM";2661000
"SHM";2671000
"SHM";2638000
"SHM";3355000
"SHM";4354000
"SHM";8640000
"SHM";3128000
"SHM";2581000
"SHM";3335000
"SHM";2487000
"SHM";2780000
"SHM";3573000
"SHM";2663000
"SHM";4824000
"SHM";3945000
"SHM";2746000
"SHM";3874000
"SHM";2561000
"SHM";3029000
"SHM";2955000
"SHM";2617000
"SHM";2709000
"SHM";2562000
"SHM";2594000
"SHM";2533000
"SHM";2661000
"SHM";2633000
"SHM";2586000
"SHM";3324000
"SHM";3647000
"SHM";2440000
"SHM";2582000
"SHM";3409000
"SHM";3211000
"SHM";2569000
"SHM";2964000
"SHM";2601000
"SHM";2714000
"SHM";2752000
"SHM";3264000
"SHM";2568000
"SHM";7334000
"SHM";2813000
"SHM";2628000
"SHM";2580000
"SHM";2902000
"SHM";7586000
"SHM";2694000
"SHM";3140000
"SHM";2852000
"SHM";2840000
"SHM";2604000
"SHM";3205000
"SHM";3343000
"SHM";2850000
"SHM";3162000
"SHM";7982000
"SHM";2509000
"SHM";2511000
"SHM";2959000
"SHM";3182000
"SHM";3339000
"SHM";2640000
"SHM";2953000
"SHM";3156000
"SHM";2915000
"SHM";2736000
"SHM";5835000
"SHM";2506000
"SHM";4094000
"SHM";3974000
"SHM";2726000
"SHM";2616000
"SHM";2521000
"SHM";23219000
"SHM";2596000
"SHM";4182000
"SHM";2936000
"SHM";2706000
"SHM";2787000
"SHM";2577000
"SHM";2670000
"SHM";4157000
"SHM";4700000
"SHM";2663000
"SHM";2563000
"SHM";4324000
"SHM";3560000
"SHM";2913000
"SHM";2729000
"SHM";2670000
"SHM";3218000
"SHM";2746000
"SHM";2733000
"SHM";3823000
"SHM";4064000
"SHM";2776000
"SHM";2930000
"SHM";3114000
"SHM";2536000
"SHM";2497000
"SHM";2700000
"SHM";2472000
"SHM";2850000
"SHM";2482000
"SHM";2685000
"SHM";2656000
"SHM";2779000
"SHM";2766000
"SHM";3034000
"SHM";2892000
"SHM";2537000
"SHM";2464000
"SHM";2594000
"SHM";3832000
"SHM";5486000
"SHM";2948000
"SHM";2603000
"SHM";5077000
"SHM";3165000
"SHM";2616000
"SHM";4727000
"SHM";2895000
"SHM";2887000
"SHM";2782000
"SHM";2907000
"SHM";2491000
"SHM";2683000
"SHM";3023000
"SHM";3164000
"SHM";2471000
"SHM";2505000
"SHM";2551000
"SHM";2964000
"SHM";2689000
"SHM";3282000
"SHM";2714000
"SHM";2668000
"SHM";2548000
"SHM";7031000
"SHM";2711000
"SHM";3870000
"SHM";3422000
"SHM";2589000
"SHM";2563000
"SHM";2908000
"SHM";2594000
"SHM";3586000
"SHM";2712000
"SHM";2782000
"SHM";3836000
"SHM";5850000
"SHM";2675000
"SHM";4456000
"SHM";2476000
"SHM";3372000
"SHM";2826000
"SHM";2779000
"SHM";3012000
"SHM";2757000
"SHM";2630000
"SHM";4998000
"SHM";2635000
"SHM";2718000
"SHM";2796000
"SHM";2666000
"SHM";3034000
"SHM";2507000
"SHM";3184000
"SHM";2833000
"SHM";3008000
"SHM";2594000
"SHM";2544000
"SHM";2587000
"SHM";6321000
"SHM";2717000
"SHM";4289000
"SHM";3002000
"SHM";3585000
"SHM";2722000
"SHM";3252000
"SHM";2467000
"SHM";2810000
"SHM";2490000
"SHM";2684000
"SHM";2579000
"SHM";2677000
"SHM";2803000
"SHM";2523000
"SHM";2939000
"SHM";3050000
"SHM";3595000
"SHM";7483000
"SHM";8203000
"SHM";4044000
"SHM";2626000
"SHM";5869000
"SHM";2599000
"SHM";2472000
"SHM";2482000
"SHM";2897000
"SHM";2626000
"SHM";2843000
"SHM";2941000
"SHM";2876000
"SHM";2703000
"SHM";2624000
"SHM";2526000
"SHM";2581000
"SHM";2760000
"SHM";2544000
"SHM";3436000
"SHM";2728000
